0.004000,0.104000,0.205000,0.303000,0.411000,0.529000,0.573000,0.690000,0.822000,0.905000
0.002000,0.106000,0.186000,0.307000,0.410000,0.512000,0.618000,0.685000,0.793000,0.898000
