0.001000,0.015000,0.025000,0.004000,0.016000,0.002000,0.005000,0.002000,0.016000,0.010000
0.006000,0.008000,0.030000,0.010000,0.003000,0.015000,0.027000,0.003000,0.003000,0.008000
