0.004000,0.005000,0.009000,0.011000,0.008000,0.009000,0.020000,0.007000,0.008000,0.007000
0.002000,0.012000,0.009000,0.005000,0.018000,0.021000,0.002000,0.007000,0.021000,0.002000
