0.001000,0.124000,0.213000,0.296000,0.399000,0.487000,0.603000,0.729000,0.808000,0.906000
0.005000,0.106000,0.213000,0.274000,0.409000,0.534000,0.584000,0.674000,0.753000,0.901000
