0.002000,0.087000,0.190000,0.330000,0.398000,0.477000,0.605000,0.678000,0.788000,0.894000
0.000000,0.119000,0.234000,0.313000,0.410000,0.500000,0.637000,0.711000,0.816000,0.895000
