0.005000,0.101000,0.183000,0.264000,0.358000,0.479000,0.558000,0.689000,0.819000,0.925000
0.001000,0.110000,0.194000,0.288000,0.351000,0.513000,0.609000,0.693000,0.796000,0.907000
