0.008000,0.099000,0.194000,0.308000,0.397000,0.462000,0.587000,0.678000,0.810000,0.906000
0.000000,0.092000,0.224000,0.264000,0.395000,0.503000,0.601000,0.701000,0.810000,0.898000
0.008000,0.001000,0.006000,0.008000,0.003000,0.038000,0.013000,0.022000,0.010000,0.006000
0.000000,0.008000,0.024000,0.036000,0.005000,0.003000,0.001000,0.001000,0.010000,0.002000
