0.009000,0.006000,0.021000,0.003000,0.017000,0.010000,0.037000,0.030000,0.035000,0.014000
0.002000,0.009000,0.016000,0.006000,0.015000,0.067000,0.003000,0.044000,0.041000,0.035000
