0.16,0.27668,0.0729,0.0729,0.00212,0.10758
0.0185,0.11696,0.14288,0.06052,0.00436,0.2116
0.04494,0.1584,0.02132,0.04752,0.1024,0.09486
0.17306,0.07398,0.1325,0.28944,0.00336,0.24206
0.06452,0.03764,0.0036,0.25402,0.1325,0.2362
0.13988,1.44E-04,0.0231,0.13542,0.00102,0.07728
0.00176,0.11022,0.19714,0.25604,0.0676,0.03386
0.09734,0.22278,0.06554,0.03312,0.01254,0.28516
0.07076,0.29594,0.0041,0.24404,0.0023,0.1936
0.0676,0.00314,0.01742,0.01124,0.15366,0.13988
0.0225,0.11972,0.19892,0.13988,4.84E-04,0.13988
0.0818,0.18662,0.00194,0.0144,0.1296,0.09242
0.16484,0.1024,0.1225,0.10498,0.1089,0.15054
0.13838,0.01,0.01796,0.25402,0.00548,0.2873
0.00672,0.2873,0.00314,0.11424,0.04928,0.13396
0.00922,0.03534,0.1024,0.08294,0.0729,0.10498
0.00548,0.22658,0.04666,0.19714,0.09486,0.28302
0.12674,0.14288,0.1156,0.06554,4.00E-04,0.07182
0.0361,0.13988,0.0676,0.0625,0.13396,0.09486
0.1369,0.0269,4.84E-04,0.23814,0.12532,0.05018
0.00194,0.2043,0.19184,0.17306,0.03098,0.20612
0.0196,0.00436,0.0324,0.25402,0.01082,0.16974
0.11022,0.24404,0.01488,0.04666,0.00102,0.05954
0.2007,0.29594,0.00144,0.20612,0.03312,0.01796
0.0784,0.12532,0.01638,0.22848,0.00176,0.13542
0.11022,0.0676,0.00672,0.15366,0.0041,0.11156
0.05018,0.11022,0.0025,0.2704,0.0016,0.2304
0.0576,0.1225,0.1369,0.0256,0.0225,0.04928
0.07952,0.0625,0.0036,0.01124,0.18836,0.28516
9.00E-04,0.0557,0.00144,0.03534,3.24E-04,0.0081
0.01796,0.01254,1.60E-05,0.08762,0.13988,0.22658
0.09,0.11022,0.02372,0.18148,0.02434,0.18662
0.09364,0.20976,0.07728,0.28302,0.19714,0.25402
3.60E-05,0.00518,0.0023,0.1681,6.76E-04,0.00922
0.13542,0.0196,0.15682,0.28302,5.76E-04,0.2043
0.13104,0.2873,0.19892,0.02434,0.02132,0.00436
0.0408,7.84E-04,0.14138,0.20612,0.11696,0.09
0.0458,0.07952,2.56E-04,0.1225,0.1369,0.00212
0.1024,0.22278,0.02822,0.17472,0.13988,0.11156
0.0049,0.15054,0.0027,0.08066,0.10112,0.18662
0.15366,0.1714,4.00E-04,0.0635,0.0557,0.20794
0.0231,0.17978,0.04244,0.1444,0.16646,0.02624
