0.0169,0.0697,0.00548,0.26832,0.07728,0.0104
0.07182,0.0013,0.04752,0.06052,0.01796,0.25604
0.01082,0.0027,0.0324,0.18318,0.18662,0.04326
0.03028,0.248,0.18836,0.00384,0.01538,0.07952
0.0961,0.22468,4.84E-04,0.25402,1.00E-04,0.19184
3.60E-05,0.17306,0.11022,0.18662,0.0441,0.2304
0.00384,0.27248,0.0013,0.19536,0.00578,0.1901
0.06864,0.20976,0.1296,0.15366,4.00E-04,0.01124
0.18836,0.0219,0.01742,0.0912,0.04,0.04752
0.03168,1.44E-04,0.09986,0.0635,0.16322,0.07398
6.40E-05,0.1239,1.44E-04,0.28944,0.149,0.0818
0.17306,0.28302,0.2007,0.27248,6.40E-05,0.23814
0.0841,0.1024,0.013,0.10758,0.1444,9.00E-04
0.00336,0.0676,3.24E-04,0.13104,0.0027,0.0225
0.1584,0.13104,0.04494,0.11424,0.02624,0.05382
0.0049,0.16484,0.1681,0.0041,0.19714,0.09242
0.15524,3.60E-05,0.0784,0.20612,0.00578,0.01488
0.0027,0.27668,0.07508,0.0484,4.84E-04,0.07182
0.04928,0.13988,0.0289,3.60E-05,6.76E-04,0.11022
6.76E-04,0.00462,0.13838,0.19892,0.10628,0.29376
0.00176,0.10758,0.02016,0.16484,0.13396,0.07398
0.04,0.02496,0.05476,0.1239,0.0346,0.16974
0.1849,0.28516,0.00102,0.23814,0.12532,0.0256
0.0219,0.28516,0.07076,0.01346,0.0986,0.2401
0.02132,0.10368,0.18836,0.03842,0.15054,0.0635
0.00846,0.1369,0.04752,0.00384,0.01904,0.11156
0.03168,0.11022,0.03168,0.0036,0.0023,0.04666
0.04494,0.24404,0.0392,0.05018,0.03168,0.1296
0.0912,0.01392,0.11022,0.1211,4.00E-04,0.10112
0.01538,0.19184,0.06656,0.03534,0.13104,0.0081
0.00212,0.0256,1.44E-04,0.0096,0.0256,0.0408
0.1024,0.27878,0.0041,0.18148,0.00922,0.25806
0.01904,0.23232,0.03534,0.1444,0.06052,0.0025
0.07182,0.28944,0.1616,0.12532,0.013,0.00292
0.0961,0.2362,0.00846,0.04,0.1024,0.2043
0.02372,0.19892,0.00774,0.16322,0.14288,0.2025
3.60E-05,0.28944,0.01742,0.21716,0.0025,0.06864
0.12816,0.07952,0.01538,0.2916,0.02496,0.04
0.0615,0.14592,0.05954,0.15682,0.1849,0.08294
0.18836,0.0096,0.1681,0.0144,0.0676,0.11424
0.15054,0.06554,0.04,0.00774,0.0324,0.17306
0.00672,0.00102,0.04,0.1239,0.00102,0.0289
0.04244,0.04752,0.13104,0.02074,0.0392,0.2304
0.13396,0.10758,0.14288,0.05108,0.0074,0.1521
0.17978,0.2043,0.09364,0.2209,1.96E-04,0.08294
0.04244,0.13542,0.0196,0.00212,0.04752,0.27458
0.00194,0.23232,0.0361,0.22658,1.44E-04,0.07618
0.00922,0.15054,0.09986,0.0036,0.00144,0.04752
4.00E-06,0.15054,0.01124,0.23814,0.07952,0.09734
0.18836,0.03168,0.1901,0.27668,0.06656,0.16484
0.0169,0.03386,0.11834,0.1444,0.11156,0.0036
0.06656,0.04752,0.0729,0.25806,0.00608,0.00144
1.44E-04,0.01742,0.18148,0.0625,0.10758,0.0025
0.00194,0.2209,0.02756,6.40E-05,0.16,0.19184
0.07076,0.1584,0.09486,0.23814,0.05856,0.2809
4.84E-04,0.27458,0.09364,0.17306,0.02958,0.0961
0.07618,0.02016,0.00462,0.0408,5.76E-04,0.24206
0.18662,0.0023,0.02074,0.1521,0.0016,0.013
0.07952,0.17472,3.24E-04,0.01124,0.11156,0.17306
0.01588,0.11834,0.06052,0.17472,0.01082,0.15054
1.60E-05,0.03764,0.00672,0.0064,0.1024,0.07952
0.14592,0.15524,0.07952,0.00608,0.03098,0.2704
0.04162,0.06052,0.19184,0.08526,0.19892,0.10368
