0.00203,0.04623,0.16,0.2809,0.0784,0.0196
0.0841,0.22563,0.00903,0.0784,0.0036,0.03063
0.03423,0.1521,0.09303,0.1936,0.06503,0.07023
0.0729,0.17223,0.01103,0.0361,4.00E-04,0.01563
0.04,0.11903,0.00423,0.0289,0.07563,0.19803
0.0484,0.17223,0.09303,0.25503,0.1089,0.13323
0.05523,0.28623,0.0625,0.03063,0.0121,0.14063
0.09,0.17223,0.02103,0.13323,0.04623,0.2704
0,0.00123,0.02403,0.18063,0.0025,0.2704
0.0625,0.10563,0.0025,0.22563,0.10563,0.01
0.05523,0.02403,0.1024,0.04203,0.0484,0.08123
0.0016,0.02403,0.1156,0.01823,0.0361,0.2704
0.1444,0.13323,0.11903,0.06003,0.00123,0.09
0.18063,0.09303,0.1681,0.18063,0.0441,0.19803
0.0784,0.11223,2.50E-05,0.20703,0.01103,9.00E-04
0.0016,0.28623,0.04,0.20703,0.0484,0.2809
0.00203,0.1936,0,0.04203,0.00123,0.02103
0.16,0.0441,0.14823,0.11903,0.01,0.3025
0.0169,0.01103,0.04,0.05523,0.00203,0.2601
0.04203,0.01563,0.0576,0.2209,0.00903,0.00723
0.04,0.1296,0.11903,0.14063,0.02403,0.01563
0.1681,0.05063,0.16403,0.09,0.0144,0.14063
0.00723,0.1225,0.0324,0.2809,0.0961,0.00203
0.0729,0.19803,0.00723,0.16403,0.1156,0.09
0.11223,0.18923,0.06003,0.17223,0.1225,0.1849
0.12603,0.02403,0.1225,0.22563,0.04203,0.01103
0.0016,0.16,0.04203,0.09923,0.00723,0.3136
0.06003,0.07023,0.05063,0.05523,0.00423,0.2025
0.04,0.11903,0.0256,0.25,0.0196,0.06003
0.1521,0.20703,0.0144,0.16403,0.0256,0.21623
0.1296,0.3025,0.1681,1.00E-04,4.00E-04,0.1849
0.04,0.08703,0.01823,0.00563,0.1681,0.21623
0.1521,0.0625,0.03803,4.00E-04,0.0025,0.1024
0.0064,0.1024,0.0144,0.00903,0.1444,0.0961
1.00E-04,0.03063,0,0.20703,0.00423,0.0049
0.07563,0.1156,0.0324,0.1296,0.03423,0.1444
