0.02403,0.04623,0.06503,0.23523,1.00E-04,0.0016
0.01563,0.1764,0.08123,0.1369,1.00E-04,0.2025
0.0196,0.0025,0.03803,0.08123,0.0625,0.18923
0.0025,0.30803,0.00203,0.0144,0.02723,0.0169
0.1444,0.11903,0.0196,6.25E-04,0.00723,0.03803
0.03803,0.0121,0.1296,0.25503,0.00303,0.25503
0.0676,4.00E-04,0.17223,0.0256,0.1681,0.30803
0.00423,0.17223,0.12603,0.1444,0.02723,0.2704
0.01563,0.00123,0.08703,0.2401,0.00423,0.1936
0.00563,0.10563,0.08123,0.0256,0.14063,0.1444
0.1444,0.08123,0.0625,0.00203,0.0036,6.25E-04
0.03423,0.3136,4.00E-04,0.00903,0.14823,0.08703
0.0016,0.1849,0.0289,0.1296,0.12603,9.00E-04
0.03063,0.19803,0.0225,0.0121,2.50E-05,0.1369
0.0625,0.09923,0.0961,0.0961,0.04623,0.15603
0.09923,0.0049,2.50E-05,0.1444,0.09923,0.0064
0.00203,0.1936,0.04203,0.28623,0.0841,0.06503
4.00E-04,0.21623,0.1369,0.0016,0.04203,0.2809
0.04623,0.01103,0.0036,0.19803,0.00563,0.01103
0.01563,0.01563,4.00E-04,0.2304,0.0484,0.27563
0.0036,0.1296,0.1156,0.14063,0.0841,0.04623
0.0049,0.25,0.07023,0.00123,0.05063,0.14063
0.1024,0.1521,0.09303,0.2304,0.0484,0.23523
0.0289,0.2025,0.07023,0.0961,0.05523,0.1764
0.14063,0.08123,0.03803,0.16403,0.09,0.1849
2.25E-04,0.09303,9.00E-04,0.05523,0.0196,0.2401
0.1764,0.3136,0.09923,0.01103,0.0121,0.1225
0.00203,0.00123,0.0625,0.14823,0.01563,0.2025
0.00423,0.04623,0.06503,0.02103,0.10563,0.0256
0.16,0.1764,0.00423,0.1024,4.00E-04,0.29703
0.04,0.1764,0.0729,0.14063,0.11903,0.1296
0.0025,0.0961,0.0169,0.12603,0.09923,0.21623
0.01823,0.02403,0.16403,4.00E-04,0.00203,0.1849
0.06003,0.2601,9.00E-04,0.09923,0.0196,0.29703
0.01103,0.3136,0.04623,2.25E-04,0.00303,0.11903
0.12603,0.2601,0.00903,0.11903,0.02723,0.27563
0.0784,0.12603,0.16403,0.1681,0.00723,0.01103
0.1369,0.0225,0.0144,0.0121,0.09303,0.09923
1.00E-04,0.24503,0.08123,0.0961,0.1681,0.2601
0.09,0.16403,0.1296,0.13323,0.08703,0.1849
0.1296,0.29703,0.0529,0.29703,0.07563,0.07023
1.00E-04,0.07563,0.08123,0.0529,0.0016,0.11903
0.0361,0.1369,0.03803,0.05523,0.0289,0.2601
0.0961,0.0324,0.08123,0.2304,9.00E-04,0.3025
0.1521,0.07563,0.00303,0.19803,0.13323,0.01103
0.02103,0.26523,2.50E-05,0.2809,0.0036,0.00723
0.0169,0.0361,0.0121,0.01,0.00563,0.01323
0.0196,1.00E-04,0.03803,0.16,0.04203,0.0676
1.00E-04,0.06003,0.1681,0.19803,0.0289,0.30803
0.17223,0.2601,0.0025,0.0576,0.1296,0.06003
0.02723,0.26523,0.00303,0.2916,0.15603,0.18063
0.14063,0.0784,0.00723,0.17223,1.00E-04,0.06003
0.05063,0.1024,0.01323,0.1849,0.1296,0.10563
0.02403,0.29703,0.0324,0.25,0.14823,0.1764
0.0729,0.0361,2.25E-04,0.0784,0.0729,0.09923
0.1521,0.0676,0.00423,0.25,0.0441,0.10563
0.04203,0.23523,0.00903,0.17223,0.05063,0.04623
0.0036,0.17223,0.0361,0.1936,0.02723,0.0361
0.11223,0.14823,0.03423,0.07563,0.00423,0.0225
2.25E-04,0.1444,0.0016,0.28623,0.0576,0.18923
0.00303,0.23523,0.16,0.2401,0.0324,0.24503
0.0841,0.0676,0.00303,0.25,0.0441,0.1369
0.1024,0.24503,0.1369,0.16,0.0144,0.3025
0.01,0.14063,0.0961,0.0784,0.00303,2.25E-04
0.1296,0.05523,0.0961,0.11223,0.00723,0.3136
2.50E-05,0.1681,0.0729,0.18923,0.1764,0.0324
0.08703,0.0529,0.0961,0.09303,0.1089,0.0484
0.1296,0.19803,0.1369,0.1764,0.05523,0.0324
0.0729,0.26523,0.1225,0.03063,0.0576,0.1444
0.0016,0.11903,0.10563,0.11223,0.0016,0.03063
4.00E-04,0.05063,0.09923,0.25503,0.1444,0.08123
0.0784,0.09923,0.04203,0.0784,9.00E-04,0.1521
0.0016,0.0841,0.01103,0.0081,0.1089,0.00563
0.14063,0.1764,0.06503,0.0324,6.25E-04,0.30803
0.02403,0.0324,0.0324,0.05063,0.00423,0.1764
0.08703,0.0196,0.00203,0.05063,0.01323,0.24503
0.04623,0.2704,0.0576,0.0361,0.0121,0.3025
0.02103,6.25E-04,0.0784,0.05523,0.0144,0.24503
0.01323,0.20703,0.00723,0.09303,0.02103,0.02723
0.15603,0.27563,6.25E-04,0.16,0.00303,0.20703
0,0.0784,0.03803,0.14823,6.25E-04,0.0676
0.0961,0.21623,0.00723,0.17223,0.0784,0.2304
0.05063,0.00203,0.1444,0.1849,0.0529,0.1849
0.06003,0.0961,0.01563,0.2916,0.0036,0.1225
0.01,0.29703,0.0169,0.0289,0.1156,0.04203
0.00303,0.01323,0.02103,0.0841,0.16403,0.1681
0.0625,0.1849,2.25E-04,0.17223,0.09923,0.1225
0.0324,0.0121,0.1225,0.06503,0.0049,0.0324
0.01563,0.2401,6.25E-04,0.0729,0.09,0
0.09,0.0256,0.0196,0.0961,4.00E-04,0.08123
0.0529,0.0676,0.12603,0.19803,0.0289,0.01823
0.03063,0.09923,0.0016,0.21623,0.0225,0.30803
0.1681,0.17223,0.0324,0.25,2.50E-05,9.00E-04
0.1024,0.0196,4.00E-04,0.29703,0.0289,0.01323
0.1764,0.2116,0.00123,0.16,0.0729,0.07563
0.05523,2.25E-04,0.00303,0.18923,0.0025,0.06503
0.14063,0.1681,0.00203,0.0324,0.1089,0.0064
