0.90,0.8,0.765,0.645,0.355,0.185,0.005,0
0.92,0.86,0.84,0.785,0.4,0.243,0.005,0
0.855,0.895,0.78,0.53,0.25,0.065,0.005,0
0.945,0.935,0.895,0.78,0.435,0.2,0.035,0.005
0.945,0.945,0.788,0.74,0.455,0.085,0.03,0
0.955,0.95,0.88,0.785,0.535,0.27,0.065,0
0.96,0.93,0.86,0.62,0.2,0.035,0.005,0
0.935,0.925,0.9,0.83,0.37,0.035,0,0
0.95,0.88,0.815,0.545,0.235,0.02,0,0
0.94,0.95,0.84,0.645,0.39,0.065,0,0
0.96,0.895,0.83,0.64,0.21,0.015,0,0
0.94,0.945,0.89,0.775,0.375,0.075,0,0
