0.006000,0.008000,0.002000,0.025000,0.015000,0.009000,0.035000,0.010000,0.023000,0.002000
0.007000,0.013000,0.013000,0.024000,0.032000,0.008000,0.013000,0.016000,0.030000,0.000000
