0.007000,0.101000,0.182000,0.272000,0.364000,0.497000,0.589000,0.713000,0.774000,0.899000
0.003000,0.094000,0.177000,0.282000,0.428000,0.497000,0.634000,0.705000,0.784000,0.894000
